image_url,annotation,Category
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150301_r0_w0_2020-05-05_19-55-18.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: []},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150301_r0_w0_2020-05-05_19-55-18.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: []},}",-1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r0_w0_2020-03-24_01-58-28.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: []},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r0_w0_2020-03-24_01-58-28.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: []},}",-1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r0_w0_2020-03-24_01-58-28.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: []},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r0_w0_2020-03-24_01-58-28.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: []},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r0_w0_2020-03-24_01-58-28.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: []},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150200_r0_w0_2020-04-24_07-58-26.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: [{height:29,label:'Car',left:413,top:187,width:40},{height:40,label:'Trailer',left:106,top:140,width:40}]},}",-1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150200_r0_w0_2020-04-24_07-58-26.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: [{height:29,label:'Car',left:413,top:187,width:40},{height:40,label:'Trailer',left:106,top:140,width:40}]},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150200_r0_w0_2020-04-24_07-58-26.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: [{height:29,label:'Car',left:413,top:187,width:40},{height:40,label:'Trailer',left:106,top:140,width:40}]},}",-1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150200_r0_w0_2020-04-24_07-58-26.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: [{height:29,label:'Car',left:413,top:187,width:40},{height:40,label:'Trailer',left:106,top:140,width:40}]},}",-1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150200_r0_w0_2020-04-24_07-58-26.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: [{height:29,label:'Car',left:413,top:187,width:40},{height:40,label:'Trailer',left:106,top:140,width:40}]},}",-1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r2_w0_2020-03-21_07-58-28.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: []},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r2_w0_2020-03-21_07-58-28.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: []},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r2_w0_2020-03-21_07-58-28.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: []},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r2_w0_2020-03-21_07-58-28.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: []},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r2_w0_2020-03-21_07-58-28.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: []},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150301_r0_w0_2020-05-06_01-55-18.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: [{height:33,label:'Car',left:426,top:81,width:44}]},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150301_r0_w0_2020-05-06_01-55-18.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: [{height:33,label:'Car',left:426,top:81,width:44}]},}",-1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150301_r0_w0_2020-05-06_01-55-18.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: [{height:33,label:'Car',left:426,top:81,width:44}]},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150301_r0_w0_2020-05-06_01-55-18.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: [{height:33,label:'Car',left:426,top:81,width:44}]},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150301_r0_w0_2020-05-06_01-55-18.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: [{height:33,label:'Car',left:426,top:81,width:44}]},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r0_w0_2020-03-24_07-46-28.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: [{height:17,label:'Truck',left:67,top:65,width:15},{height:5,label:'Car',left:77,top:48,width:7},{height:11,label:'Truck',left:86,top:32,width:10},{height:3,label:'Car',left:105,top:30,width:7}]},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r0_w0_2020-03-24_07-46-28.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: [{height:17,label:'Truck',left:67,top:65,width:15},{height:5,label:'Car',left:77,top:48,width:7},{height:11,label:'Truck',left:86,top:32,width:10},{height:3,label:'Car',left:105,top:30,width:7}]},}",-1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r0_w0_2020-03-24_07-46-28.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: [{height:17,label:'Truck',left:67,top:65,width:15},{height:5,label:'Car',left:77,top:48,width:7},{height:11,label:'Truck',left:86,top:32,width:10},{height:3,label:'Car',left:105,top:30,width:7}]},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r0_w0_2020-03-24_07-46-28.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: [{height:17,label:'Truck',left:67,top:65,width:15},{height:5,label:'Car',left:77,top:48,width:7},{height:11,label:'Truck',left:86,top:32,width:10},{height:3,label:'Car',left:105,top:30,width:7}]},}",-1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r0_w0_2020-03-24_07-46-28.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: [{height:17,label:'Truck',left:67,top:65,width:15},{height:5,label:'Car',left:77,top:48,width:7},{height:11,label:'Truck',left:86,top:32,width:10},{height:3,label:'Car',left:105,top:30,width:7}]},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r0_w0_2020-03-24_13-58-28.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: []},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r0_w0_2020-03-24_13-58-28.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: []},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r0_w0_2020-03-24_13-58-28.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: []},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r0_w0_2020-03-24_13-58-28.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: []},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r0_w0_2020-03-24_13-58-28.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: []},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150200_r0_w0_2020-04-24_13-58-26.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: [{height:24,label:'Car',left:433,top:206,width:41}]},}",-1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150200_r0_w0_2020-04-24_13-58-26.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: [{height:24,label:'Car',left:433,top:206,width:41}]},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150200_r0_w0_2020-04-24_13-58-26.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: [{height:24,label:'Car',left:433,top:206,width:41}]},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150200_r0_w0_2020-04-24_13-58-26.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: [{height:24,label:'Car',left:433,top:206,width:41}]},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150200_r0_w0_2020-04-24_13-58-26.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: [{height:24,label:'Car',left:433,top:206,width:41}]},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r2_w0_2020-03-21_13-58-28.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: []},}",-1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r2_w0_2020-03-21_13-58-28.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: []},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r2_w0_2020-03-21_13-58-28.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: []},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r2_w0_2020-03-21_13-58-28.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: []},}",-1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r2_w0_2020-03-21_13-58-28.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: []},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150301_r0_w0_2020-05-06_07-55-18.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: []},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150301_r0_w0_2020-05-06_07-55-18.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: []},}",-1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150301_r0_w0_2020-05-06_07-55-18.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: []},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150301_r0_w0_2020-05-06_07-55-18.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: []},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150301_r0_w0_2020-05-06_07-55-18.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: []},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r0_w0_2020-03-24_19-58-28.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: [{height:35,label:'Car',left:111,top:139,width:40}]},}",-1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r0_w0_2020-03-24_19-58-28.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: [{height:35,label:'Car',left:111,top:139,width:40}]},}",-1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r0_w0_2020-03-24_19-58-28.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: [{height:35,label:'Car',left:111,top:139,width:40}]},}",-1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r0_w0_2020-03-24_19-58-28.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: [{height:35,label:'Car',left:111,top:139,width:40}]},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r0_w0_2020-03-24_19-58-28.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: [{height:35,label:'Car',left:111,top:139,width:40}]},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r2_w0_2020-04-07_19-58-28.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: []},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r2_w0_2020-04-07_19-58-28.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: []},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r2_w0_2020-04-07_19-58-28.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: []},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r2_w0_2020-04-07_19-58-28.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: []},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r2_w0_2020-04-07_19-58-28.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: []},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150200_r0_w0_2020-04-24_19-58-26.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: []},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150200_r0_w0_2020-04-24_19-58-26.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: []},}",-1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150200_r0_w0_2020-04-24_19-58-26.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: []},}",-1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150200_r0_w0_2020-04-24_19-58-26.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: []},}",-1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150200_r0_w0_2020-04-24_19-58-26.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: []},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r0_w0_2020-03-25_07-58-28.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: [{height:45,label:'Van',left:259,top:152,width:43}]},}",-1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r0_w0_2020-03-25_07-58-28.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: [{height:45,label:'Van',left:259,top:152,width:43}]},}",-1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r0_w0_2020-03-25_07-58-28.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: [{height:45,label:'Van',left:259,top:152,width:43}]},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r0_w0_2020-03-25_07-58-28.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: [{height:45,label:'Van',left:259,top:152,width:43}]},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r0_w0_2020-03-25_07-58-28.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: [{height:45,label:'Van',left:259,top:152,width:43}]},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r2_w0_2020-04-12_13-58-28.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: [{height:21,label:'Car',left:183,top:132,width:32},{height:16,label:'Car',left:143,top:103,width:18}]},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r2_w0_2020-04-12_13-58-28.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: [{height:21,label:'Car',left:183,top:132,width:32},{height:16,label:'Car',left:143,top:103,width:18}]},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r2_w0_2020-04-12_13-58-28.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: [{height:21,label:'Car',left:183,top:132,width:32},{height:16,label:'Car',left:143,top:103,width:18}]},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r2_w0_2020-04-12_13-58-28.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: [{height:21,label:'Car',left:183,top:132,width:32},{height:16,label:'Car',left:143,top:103,width:18}]},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150302_r2_w0_2020-04-12_13-58-28.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: [{height:21,label:'Car',left:183,top:132,width:32},{height:16,label:'Car',left:143,top:103,width:18}]},}",-1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150301_r0_w0_2020-02-23_17-23-00.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: [{height:22,label:'Car',left:441,top:100,width:25}]},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150301_r0_w0_2020-02-23_17-23-00.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: [{height:22,label:'Car',left:441,top:100,width:25}]},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150301_r0_w0_2020-02-23_17-23-00.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: [{height:22,label:'Car',left:441,top:100,width:25}]},}",1.0
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0150301_r0_w0_2020-02-23_17-23-00.jpg,"{'boundingBox': {labels: ['Car', 'Van', 'Truck', 'Trailer', 'Bus', 'Motorbike', 'Bicycle', 'Heavy Equipment', 'Car Trailer', 'Tractor', 'Pedestrian'], value: [{height:22,label:'Car',left:441,top:100,width:25}]},}",1.0
