image_url,image_annotation
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355003_r0_w0_2020-04-23_01-48-22.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r0_w0_2020-03-17_13-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r2_w0_2020-03-11_01-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355003_r0_w0_2020-04-23_07-48-22.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r2_w0_2020-03-11_19-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354801_r0_w0_2020-05-04_07-53-02.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r0_w0_2020-03-29_01-59-19.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r0_w0_2020-03-18_07-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r2_w1_2020-02-22_21-33-03.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354801_r0_w0_2020-05-04_13-53-02.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r2_w0_2020-03-12_07-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r2_w1_2020-03-09_19-59-19.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r0_w0_2020-03-19_07-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355003_r0_w0_2020-04-23_13-48-22.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r2_w1_2020-03-10_07-59-21.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354801_r0_w0_2020-05-04_19-53-02.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r0_w0_2020-03-19_13-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r2_w0_2020-03-12_13-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r2_w1_2020-03-10_13-59-21.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r0_w0_2020-03-29_07-59-22.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354801_r0_w0_2020-05-05_01-53-02.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r2_w1_2020-03-11_19-59-19.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355003_r0_w0_2020-04-23_19-48-22.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r0_w0_2020-03-29_13-59-22.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r2_w0_2020-03-16_13-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r2_w1_2020-03-12_01-59-21.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354801_r0_w0_2020-05-05_07-53-02.jpg,"[{""height"":35,""label"":""Car"",""left"":168,""top"":39,""width"":48}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355003_r0_w0_2020-04-24_01-48-22.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r0_w0_2020-03-19_19-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r0_w0_2020-03-29_19-59-20.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r2_w0_2020-03-17_19-55-47.jpg,"[{""height"":62,""label"":""Van"",""left"":521,""top"":135,""width"":79},{""height"":33,""label"":""Van"",""left"":445,""top"":133,""width"":50},{""height"":32,""label"":""Bus"",""left"":394,""top"":118,""width"":52},{""height"":22,""label"":""Van"",""left"":343,""top"":116,""width"":41}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r2_w1_2020-03-18_13-59-21.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354801_r0_w0_2020-05-05_13-53-02.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r2_w0_2020-03-18_01-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r0_w0_2020-03-30_01-59-19.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r0_w0_2020-03-20_01-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r2_w0_2020-04-01_01-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354801_r0_w0_2020-05-05_19-53-02.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r2_w1_2020-04-07_19-59-19.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r0_w0_2020-03-20_07-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r0_w0_2020-03-30_07-59-22.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355003_r0_w0_2020-04-24_07-48-22.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r2_w1_2020-04-12_19-59-19.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r2_w0_2020-04-03_01-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r0_w0_2020-03-20_13-55-47.jpg,"[{""height"":22,""label"":""Heavy Equipment"",""left"":597,""top"":88,""width"":20}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r0_w0_2020-03-30_13-59-22.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354801_r0_w0_2020-05-06_01-53-02.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r2_w0_2020-04-07_19-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355003_r0_w0_2020-04-24_13-48-22.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r2_w0_2020-04-09_07-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354801_r0_w0_2020-05-06_07-53-02.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r2_w1_2020-04-15_13-59-22.jpg,"[{""height"":58,""label"":""Car"",""left"":505,""top"":212,""width"":78},{""height"":29,""label"":""Trailer"",""left"":635,""top"":18,""width"":50}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355003_r0_w0_2020-04-24_19-48-22.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r0_w0_2020-03-20_19-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r3_w0_2020-03-02_01-59-19.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355003_r0_w0_2020-04-25_01-48-22.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r2_w0_2020-04-12_19-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r0_w0_2020-03-30_19-59-19.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355003_r0_w0_2020-04-25_07-48-22.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354801_r0_w0_2020-05-06_13-53-02.jpg,"[{""height"":235,""label"":""Van"",""left"":199,""top"":178,""width"":181}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r3_w0_2020-03-05_01-59-19.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r0_w0_2020-03-31_01-59-19.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r0_w0_2020-03-21_01-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354801_r0_w0_2020-05-06_19-53-02.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355003_r0_w0_2020-04-25_13-48-22.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r3_w0_2020-03-13_01-59-19.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r2_w0_2020-04-13_01-55-47.jpg,"[{""height"":20,""label"":""Pedestrian"",""left"":557,""top"":87,""width"":9}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r0_w0_2020-03-21_07-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r0_w0_2020-03-31_07-59-22.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355003_r0_w0_2020-04-25_19-48-22.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r2_w0_2020-04-16_07-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355003_r0_w0_2020-04-26_01-48-22.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354801_r0_w0_2020-05-07_01-53-02.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r2_w0_2020-05-03_07-55-22.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r0_w0_2020-03-21_13-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r3_w0_2020-03-18_01-59-19.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r2_w1_2020-02-21_15-23-04.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r0_w0_2020-03-21_19-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r3_w0_2020-04-03_07-59-22.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354801_r0_w0_2020-05-07_07-53-02.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355003_r0_w0_2020-04-26_07-48-22.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r2_w1_2020-02-22_16-23-04.jpg,"[{""height"":122,""label"":""Bus"",""left"":384,""top"":122,""width"":186}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r0_w0_2020-03-22_01-55-47.jpg,"[{""height"":20,""label"":""Heavy Equipment"",""left"":600,""top"":89,""width"":17}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r0_w0_2020-03-31_13-59-22.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r3_w0_2020-04-14_19-59-20.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r2_w1_2020-03-05_01-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r3_w1_2020-03-10_01-59-19.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354801_r0_w1_2020-05-07_13-53-02.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r0_w0_2020-03-22_07-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355003_r0_w0_2020-04-26_13-48-22.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r3_w1_2020-03-16_01-59-19.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r0_w0_2020-04-01_13-59-22.jpg,"[{""height"":181,""label"":""Van"",""left"":170,""top"":149,""width"":252}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354801_r0_w4_2020-04-02_01-58-58.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r2_w1_2020-03-05_07-55-47.jpg,"[{""height"":88,""label"":""Van"",""left"":597,""top"":179,""width"":107}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354801_r1_w0_2020-02-21_20-32-42.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r3_w1_2020-03-17_19-59-19.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r0_w0_2020-04-01_19-59-19.jpg,"[{""height"":74,""label"":""Bus"",""left"":558,""top"":27,""width"":99}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r0_w0_2020-03-22_13-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354801_r1_w0_2020-02-22_01-32-42.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355003_r0_w0_2020-04-26_19-48-22.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r0_w0_2020-04-02_13-59-23.jpg,"[{""height"":48,""label"":""Truck"",""left"":606,""top"":16,""width"":50}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r0_w0_2020-03-22_19-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355003_r0_w0_2020-04-27_01-48-22.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354801_r1_w0_2020-02-23_07-32-42.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r3_w1_2020-04-02_19-59-19.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r2_w1_2020-03-06_07-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355003_r0_w0_2020-04-27_07-48-22.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r2_w1_2020-03-10_01-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r0_w0_2020-04-03_13-59-23.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355003_r0_w0_2020-04-27_13-48-22.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r2_w1_2020-03-10_07-55-47.jpg,"[{""height"":12,""label"":""Car"",""left"":144,""top"":78,""width"":16},{""height"":23,""label"":""Heavy Equipment"",""left"":612,""top"":89,""width"":23},{""height"":24,""label"":""Heavy Equipment"",""left"":665,""top"":98,""width"":22}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r0_w0_2020-04-03_19-59-20.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355003_r0_w0_2020-04-27_19-48-22.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354801_r1_w0_2020-02-23_17-32-42.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r2_w1_2020-03-10_13-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354801_r1_w0_2020-02-23_22-32-42.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r0_w0_2020-04-04_01-59-20.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354801_r1_w0_2020-02-24_03-32-42.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355003_r0_w0_2020-04-28_01-48-22.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r3_w1_2020-04-12_13-59-20.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r0_w0_2020-04-04_07-47-23.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r2_w1_2020-03-10_19-55-47.jpg,"[{""height"":66,""label"":""Van"",""left"":638,""top"":180,""width"":66}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355003_r0_w0_2020-04-28_07-48-22.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r0_w0_2020-04-04_13-59-23.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r2_w1_2020-03-12_01-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354801_r1_w0_2020-02-29_19-58-58.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r3_w1_2020-04-28_19-53-23.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r0_w0_2020-03-23_01-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354801_r1_w0_2020-03-02_07-58-58.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355003_r0_w0_2020-04-28_13-48-22.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r3_w4_2020-03-01_01-59-19.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r0_w0_2020-03-23_07-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354801_r1_w0_2020-03-03_01-58-58.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355003_r0_w0_2020-04-29_01-48-22.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r3_w4_2020-03-01_07-59-22.jpg,"[{""height"":122,""label"":""Car"",""left"":459,""top"":168,""width"":90},{""height"":75,""label"":""Car"",""left"":635,""top"":77,""width"":62}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354801_r1_w0_2020-03-03_19-58-58.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r0_w0_2020-03-23_13-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355003_r0_w0_2020-04-29_19-48-22.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r4_w0_2020-04-15_01-59-20.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r0_w0_2020-04-04_19-59-19.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r2_w1_2020-03-16_01-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354801_r1_w0_2020-03-04_01-58-58.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r5_w0_2020-04-01_01-59-20.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r0_w0_2020-04-05_01-59-20.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r2_w1_2020-03-16_07-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354801_r1_w0_2020-03-04_07-58-58.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r0_w0_2020-03-23_19-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r2_w1_2020-03-18_13-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r0_w0_2020-04-05_07-59-23.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355003_r0_w0_2020-04-30_00-12-22.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354801_r1_w0_2020-03-05_13-58-58.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r5_w4_2020-03-01_13-59-22.jpg,"[{""height"":68,""label"":""Car"",""left"":416,""top"":262,""width"":88},{""height"":32,""label"":""Car"",""left"":629,""top"":89,""width"":37},{""height"":27,""label"":""Car"",""left"":697,""top"":42,""width"":7}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r0_w0_2020-03-24_01-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r2_w1_2020-03-18_19-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355003_r0_w0_2020-04-30_01-48-22.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r2_w1_2020-04-02_07-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354801_r1_w0_2020-03-05_19-58-58.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r0_w0_2020-04-05_13-59-22.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r0_w0_2020-03-24_07-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354801_r1_w0_2020-03-06_07-46-58.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355003_r0_w0_2020-04-30_07-48-22.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r2_w1_2020-04-12_13-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r5_w4_2020-03-04_13-59-23.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r0_w0_2020-04-05_19-59-19.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r0_w0_2020-03-24_13-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r2_w1_2020-04-13_03-31-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r0_w0_2020-04-06_01-59-19.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355003_r0_w0_2020-04-30_13-48-22.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r0_w0_2020-03-24_19-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r5_w4_2020-03-31_19-59-21.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r0_w0_2020-04-06_13-59-23.jpg,"[{""height"":20,""label"":""Truck"",""left"":662,""top"":15,""width"":35}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354801_r1_w0_2020-03-09_01-58-58.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r0_w0_2020-03-25_01-55-47.jpg,"[{""height"":20,""label"":""Heavy Equipment"",""left"":600,""top"":90,""width"":18}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r2_w1_2020-04-20_19-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355003_r0_w0_2020-04-30_19-48-22.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r0_w0_2020-04-06_19-59-20.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r7_w0_2020-03-02_19-59-19.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355003_r0_w0_2020-05-01_01-48-22.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r2_w1_2020-04-29_13-55-22.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354801_r1_w0_2020-03-10_19-58-58.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r0_w0_2020-03-25_07-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r0_w0_2020-04-07_01-59-20.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r2_w2_2020-02-22_11-23-04.jpg,"[{""height"":201,""label"":""Car"",""left"":331,""top"":69,""width"":334}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r0_w0_2020-04-07_07-59-23.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r0_w0_2020-03-25_13-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r7_w0_2020-03-03_07-59-21.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355003_r0_w0_2020-05-01_07-48-22.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r2_w2_2020-03-11_13-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r0_w0_2020-04-07_13-47-22.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r0_w0_2020-03-25_19-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354801_r1_w0_2020-03-12_07-58-58.jpg,"[{""height"":21,""label"":""Trailer"",""left"":104,""top"":11,""width"":56}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r8_w1_2020-02-21_12-57-04.jpg,"[{""height"":138,""label"":""Truck"",""left"":518,""top"":56,""width"":92},{""height"":94,""label"":""Truck"",""left"":629,""top"":22,""width"":69}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355003_r0_w0_2020-05-01_13-48-22.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r0_w0_2020-04-08_07-59-23.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r0_w0_2020-03-26_01-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354801_r1_w0_2020-03-12_13-58-58.jpg,"[{""height"":25,""label"":""Car"",""left"":0,""top"":14,""width"":61}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r2_w4_2020-02-28_13-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r8_w1_2020-02-21_15-33-03.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r0_w0_2020-04-08_13-59-22.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r0_w0_2020-03-26_07-55-47.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355003_r0_w0_2020-05-01_19-48-22.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r8_w1_2020-02-22_11-33-04.jpg,"[{""height"":36,""label"":""Car"",""left"":510,""top"":91,""width"":36}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r0_w0_2020-04-08_19-59-20.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354801_r1_w0_2020-03-13_07-58-58.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r8_w1_2020-02-22_16-33-04.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0354802_r0_w0_2020-04-09_01-59-20.jpg,[]
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r0_w0_2020-03-26_13-55-47.jpg,"[{""height"":21,""label"":""Heavy Equipment"",""left"":600,""top"":89,""width"":18}]"
https://reconai-traffic.s3.eu-central-1.amazonaws.com/images/C0355104_r2_w4_2020-03-19_01-55-47.jpg,[]
